鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
士林區,建物,台北市士林區忠誠路1段16巷13號6樓,0.0,住,,,1020109,土地0建物1車位0,六層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880120,62.3,1,1,1,有,有,有,25000,446,升降機械,13.02,3000,,RPSRMLMLJHIFFEA77CC
大安區,建物,台北市大安區安和路二段184巷16號,0.0,,,,1011220,土地0建物1車位0,見其他登記事項,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,46.28,1,1,1,有,無,無,12000,259,,0.0,0,,RPUNMLMLJHIFFFA67CC
大安區,建物,台北市大安區信義路三段134巷24之6號,0.0,,,,1011220,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0570612,142.15,3,2,2,有,無,無,25000,176,,0.0,0,,RPVNMLMLJHIFFFA77CC
大安區,建物,台北市大安區仁愛路四段296號6樓,0.0,住,,,1011222,土地0建物0車位0,六層,27,辦公商業大樓,見使用執照,見使用執照,0760502,5826.469999999999,0,0,0,無,有,無,5083050,872,,0.0,0,,RPVOMLMLJHIFFFA87CC
大安區,建物,台北市大安區潮州街48巷6號4樓,0.0,住,,,1020111,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960130,134.36,2,1,2,有,有,有,35000,260,坡道平面,25.02,0,,RPPPMLMLJHIFFFA37CC
中山區,建物,台北市中山區南京東路二段24巷8號2樓之2,0.0,商,,,1020119,土地0建物1車位0,二層,8,辦公商業大樓,商業用,鋼筋混凝土造,0931209,42.3,1,1,1,有,有,有,28000,662,,0.0,0,,RPRPMLMLJHIFFCA27CC
中山區,建物,台北市中山區林森北路363號12樓之6,0.0,商,,,1020111,土地0建物1車位0,十二層,18,辦公商業大樓,商業用,鋼筋混凝土造,0980916,66.62,1,1,1,有,有,有,39000,585,,0.0,0,,RPUPMLMLJHIFFCA57CC
中山區,建物,台北市中山區中山北路一段53巷26號3樓之5,0.0,商,,,1020114,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971030,53.870000000000005,1,1,1,有,有,有,28000,520,,0.0,0,,RPPQMLMLJHIFFCA17CC
中山區,建物,台北市中山區林森北路65號10樓之一,0.0,,,,1011224,土地0建物1車位0,一層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0961106,184.01,4,2,2,有,有,有,55000,299,,0.0,0,,RPRRMLMLJHIFFCA47CC
內湖區,建物,台北市內湖區民權東路六段180巷72弄8號5樓,0.0,住,,,1020104,土地0建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970904,223.26,4,2,2,有,無,無,37000,166,坡道平面,48.3,0,,RPQSMLMLJHIFFCA47CC
內湖區,建物,台北市內湖區康寧路三段189巷65號2樓,0.0,,,,1011227,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770129,111.29,3,2,2,有,無,無,20000,180,,0.0,0,,RPWSMLMLJHIFFCA08CC
內湖區,建物,台北市中山區文湖街31號4樓,0.0,其他,,,1020107,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991230,343.15999999999997,4,2,2,有,有,有,100000,291,坡道平面,27.05,0,,RPOTMLMLJHIFFCA37CC
內湖區,建物,台北市內湖區內湖路1段661號14樓-2,0.0,其他,,,1020109,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0991123,102.64,3,1,2,有,有,有,48000,468,坡道平面,0.0,0,,RPQTMLMLJHIFFCA57CC
中山區,建物,台北市中山區新生北路2段38號13樓-3,0.0,商,,,1020112,土地0建物1車位0,十三層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,66.28,2,1,1,有,有,有,27000,407,,0.0,0,,RPRTMLMLJHIFFCA67CC
中山區,建物,台北市中山區遼寧街45巷5號3樓,0.0,住,,,1020119,土地0建物1車位0,三層,3,套房(1房1廳1衛),,加強磚造,,62.3,1,1,1,有,有,有,18000,289,,0.0,0,,RPTTMLMLJHIFFCA87CC
信義區,建物,台北市信義區松德路159號13樓之1,0.0,住,,,1020110,土地0建物1車位0,十三層,30,辦公商業大樓,商業用,鋼骨混凝土造,0820524,140.23,2,1,1,有,有,無,48000,342,,0.0,0,,RPOOMLMLJHIFFDA96CC
信義區,建物,台北市信義區莊敬路336號,0.0,,,,1011226,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0720129,118.23,0,0,0,無,無,無,140000,1184,,0.0,0,,RPPPMLMLJHIFFDA17CC
信義區,建物,台北市信義區信義路5段126號5樓-6,0.0,其他,,,1011228,土地0建物1車位0,五層,25,套房(1房1廳1衛),住家用,見其他登記事項,0931130,117.84,1,1,1,有,有,有,60000,509,坡道平面,0.0,0,,RPORMLMLJHIFFDA27CC
中正區,建物,台北市中正區臨沂街57巷6號2樓,0.0,住,,,1020110,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970627,116.61,2,2,2,有,無,有,40000,343,,0.0,0,,RPRNMLMLJHIFFBA96CC
萬華區,房地(土地+建物),台北市萬華區東園街28巷50號二樓之12,10.41,住,,,1020122,土地1建物1車位0,二層,6,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0810921,38.44,0,0,0,無,有,有,7500,195,,0.0,0,,RPSOMLMLJHIFFBA17CC
萬華區,建物,台北市萬華區西寧南路167號,0.0,,,,1020108,土地0建物1車位0,一層,3,店面(店鋪),,加強磚造,,99.3,0,0,1,有,無,無,250000,2518,,0.0,0,,RPPNMLNLJHIFFBA86CC
大同區,房地(土地+建物),台北市大同區南京西路41號10樓之6，之7,0.0,商,,,1020101,土地1建物1車位0,十層,13,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0941208,61.42,0,0,0,無,有,有,39000,635,,0.0,0,,RPOOMLNLJHIFFBA86CC
中正區,建物,台北市中正區連雲街６巷８號２樓之６,0.0,住,,,1011227,土地0建物1車位0,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930917,41.42,1,2,1,有,有,有,25000,604,,0.0,0,,RPQPMLNLJHIFFBA17CC
中正區,房地(土地+建物),台北市中正區臨沂街25巷14號3樓,278.0,住,,,1020115,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0600707,166.72,5,2,2,有,無,無,38000,228,,0.0,0,,RPTPMLNLJHIFFBA47CC
信義區,建物,台北市信義區逸仙路32巷15號5樓,0.0,住,,,1011226,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,192.41,4,2,2,有,有,無,45454,236,,0.0,0,,RPSNMLNLJHIFFDA37CC
松山區,房地(土地+建物),台北市松山區八德路2段366巷36號4樓之1,10.08,住,,,1020102,土地1建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800409,52.43,1,1,1,有,無,無,15000,286,,0.0,0,,RPUNMLNLJHIFFDA57CC
信義區,建物,台北市信義區忠孝東路五段375號6樓之8,0.0,商,,,1020122,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0940531,58.44,2,1,1,有,有,有,41000,702,,0.0,0,,RPQOMLNLJHIFFDA27CC
信義區,房地(土地+建物),台北市信義區基隆路二段179號6樓之2,0.0,商,,,1011228,土地1建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990901,64.72,2,2,1,有,有,有,74000,1143,,0.0,0,,RPTOMLNLJHIFFDA57CC
信義區,建物,台北市信義區基隆路一段101巷3之1號七樓,0.0,商,,,1020114,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961106,95.03999999999999,2,2,1,有,有,有,45000,473,,0.0,0,,RPUOMLNLJHIFFDA67CC
信義區,建物,台北市信義區光復南路415巷174號1樓,0.0,,,,1020111,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,108.32,2,2,2,有,無,有,34000,314,,0.0,0,,RPVQMLNLJHIFFDA97CC
中山區,建物,台北市中山區松江路128號,0.0,其他,,,1011227,土地0建物1車位0,一層,17,店面(店鋪),見其他登記事項,見其他登記事項,1011116,1256.72,0,0,0,無,有,無,1600000,1273,,0.0,0,,RPPOMLNLJHIFFCA07CC
中山區,車位,台北市中山區新生北路2段28巷1號房屋地下三層,1.53,住,,,1020122,土地0建物0車位2,,15,其他,見使用執照,鋼筋混凝土造,0780517,57.65,0,0,0,有,有,無,11000,,坡道平面,57.64,11000,,RPQOMLNLJHIFFCA17CC
內湖區,建物,台北市內湖區民權東路六段123巷24號8樓,0.0,商,,,1020104,土地0建物1車位1,八層,14,辦公商業大樓,商業用,鋼筋混凝土造,0890106,162.11,0,0,0,無,有,無,40000,247,坡道平面,36.68,0,,RPOTMLNLJHIFFCA47CC
中山區,建物,台北市中山區天津街21號四樓之1,206.0,商,,,1020119,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0760930,31.94,1,1,1,有,有,有,10000,313,,0.0,0,,RPPTMLNLJHIFFCA57CC
內湖區,建物,台北市內湖區民權東路六段146號12樓之23,0.0,商,,,1011221,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960621,29.85,0,1,1,有,有,有,16000,536,,0.0,0,,RPRTMLNLJHIFFCA77CC
中山區,建物,台北市中山區龍江路120巷9號三樓之15,2045.0,住,,,1020116,土地0建物1車位0,三層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0880524,35.22,1,1,1,有,有,有,15000,426,,0.0,0,,RPVTMLNLJHIFFCA18CC
中山區,建物,台北市中山區敬業一路182號6樓,0.0,,,,1020117,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0970328,92.38,3,2,2,有,有,有,69000,747,,0.0,0,,RPXTMLNLJHIFFCA38CC
中山區,建物,台北市中山區長春路２２０號１１樓之５,0.0,商,,,1011228,土地0建物1車位0,十一層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830812,27.950000000000003,1,0,1,有,有,有,10000,358,,0.0,0,,RPTUMLNLJHIFFCA08CC
中山區,建物,台北市中山區合江街58巷15號四樓,183.0,商,,,1020119,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620907,23.0,1,0,1,有,無,有,10000,435,,0.0,0,,RPUUMLNLJHIFFCA18CC
中山區,建物,台北市中山區南京東路二段１８０號,0.0,商,,,1011230,土地0建物1車位0,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,0990528,190.84,0,2,1,有,有,無,90000,472,,0.0,0,,RPVUMLNLJHIFFCA28CC
大安區,建物,台北市大安區大安路一段12號,0.0,,,,1020122,土地0建物1車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,0690904,94.63,0,0,1,有,無,無,170000,1796,,0.0,0,,RPQNMLNLJHIFFFA37CC
大安區,建物,台北市大安區敦化南路一段376號八樓之2,0.0,,,,1011225,土地0建物1車位0,八層,12,辦公商業大樓,商業用,鋼筋混凝土造,0700219,175.39999999999998,0,0,0,無,無,無,70000,399,,0.0,0,,RPTPMLNLJHIFFFA87CC
士林區,建物,台北市士林區中山北路七段14巷36號6樓,0.0,住,,,1020123,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660901,140.77,3,1,2,有,有,有,40000,284,,0.0,0,,RPSOMLNLJHIFFEA57CC
北投區,建物,台北市北投區石牌路二段319號十一樓,0.0,住,,,1020116,土地0建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0930712,401.1,4,2,3,有,有,有,166941,416,坡道平面,81.73,0,,RPXOMLNLJHIFFEA08CC
北投區,房地(土地+建物),台北市北投區裕民六路3號5樓,0.0,商,,,1020105,土地1建物1車位0,五層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970930,90.33,2,2,1,有,有,有,56741,628,,0.0,0,,RPTPMLNLJHIFFEA77CC
北投區,建物,台北市北投區溫泉路139號二樓之22,3744.0,住,,,1020121,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0661017,53.809999999999995,1,1,1,有,有,有,8000,149,,0.0,0,,RPXPMLNLJHIFFEA18CC
士林區,建物,台北市士林區中山北路六段212號五樓,0.0,住,,,1020118,土地0建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0930518,246.43,4,2,2,有,有,有,81160,329,坡道平面,30.41,0,,RPOQMLNLJHIFFEA37CC
北投區,建物,台北市北投區中山路3號12樓之8,0.0,,,,1011228,土地0建物1車位0,十二層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920127,71.14,1,2,1,有,有,有,27000,380,,0.0,0,,RPPQMLNLJHIFFEA47CC
大安區,房地(土地+建物),台北市大安區忠孝東路四段216巷32弄20號5樓,737.0,住,,,1020101,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811110,172.56,0,0,0,無,有,無,63000,365,,0.0,0,,RPROMLNLJHIFFFA67DC
中山區,建物,台北市中山區民權東路1段52號1樓,96.0,商,,,1020104,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,加強磚造,,86.14,0,0,0,無,無,有,70000,813,,0.0,0,,RPXOMLNLJHIFFCA97DC
中正區,建物,台北市中正區和平西路二段32巷3號等共同使用部份,339.0,住,,,1020112,土地0建物1車位0,地下一層,,華廈(10層含以下有電梯),,,,61.54,1,0,1,有,無,有,6000,97,,0.0,0,,RPWOMLNLJHIFFAA57CC
文山區,房地(土地+建物),台北市文山區木新路二段158巷1弄8號1樓,0.0,住,,,1020120,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,,81.75,3,2,1,有,無,無,18000,220,,0.0,0,,RPOPMLNLJHIFFAA86CC
文山區,房地(土地+建物),台北市文山區萬寧街161號6樓,0.0,住,,,1020116,土地1建物1車位0,六層,16,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0861030,151.52,3,2,1,有,無,無,17000,112,,0.0,0,,RPPPMLNLJHIFFAA96CC
文山區,建物,台北市文山區軍功路６１巷１３號２樓,0.0,住,,,1020105,土地0建物1車位1,二層,10,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0930521,143.23000000000002,3,2,2,有,有,無,20000,140,坡道平面,57.95,0,,RPRPMLNLJHIFFAA17CC
中正區,建物,台北市中正區和平西路一段61號18樓之3,0.0,商,,,1020118,土地0建物1車位0,十八層,28,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0930120,195.59,3,1,2,有,有,有,114240,584,,0.0,0,,RPSPMLNLJHIFFAA27CC
中正區,建物,台北市中正區寧波西街33號6F-3,4.84,,,,1020122,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860610,130.93,3,2,2,有,有,無,40000,306,,0.0,0,,RPUOMLOLJHIFFAA47CC
中正區,建物,台北市中正區同安街20號4樓,0.0,住,,,1020104,土地0建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001110,125.81,2,2,2,有,有,有,37000,294,坡道機械,0.0,0,,RPVOMLOLJHIFFAA57CC
大安區,建物,台北市大安區安和路二段5號6樓之3,0.0,,,,1020123,土地0建物1車位0,六層,12,辦公商業大樓,商業用,鋼筋混凝土造,0700910,114.38,0,0,0,無,有,無,42000,367,,0.0,0,,RPSNMLOLJHIFFFA77DC
大安區,建物,台北市大安區大安路一段16巷13號4樓之7,0.0,住,,,1020102,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881222,102.22,3,2,2,有,有,有,47000,460,,0.0,0,,RPPOMLOLJHIFFFA47CC
大安區,房地(土地+建物),台北市大安區忠孝東路三段251巷11弄1號1樓,0.0,住,,,1020122,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620611,100.32,2,2,2,有,無,無,50000,498,,0.0,0,,RPOQMLOLJHIFFFA57CC
中山區,房地(土地+建物),台北市中山區長春路28號十樓之9,0.0,其他,,,1020101,土地1建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990212,46.11,0,0,0,無,無,有,18000,390,,0.0,0,,RPVNMLOLJHIFFCA67CC
中山區,房地(土地+建物),台北市中山區復興北路404號,70.14,商,,,1020115,土地1建物1車位0,一層,19,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0751125,521.54,0,0,0,無,有,無,500000,959,,0.0,0,,RPQOMLOLJHIFFCA27CC
中山區,建物,台北市中山區龍江路120巷5號,2045.0,住,,,1020109,土地0建物1車位0,一層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0880524,64.34,1,0,1,有,有,無,35000,544,,0.0,0,,RPOPMLOLJHIFFCA17CC
中山區,建物,台北市中山區復興北路178號十二樓之11,1557.0,商,,,1020108,土地0建物1車位0,十二層,16,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0851205,52.269999999999996,1,1,1,有,有,有,22000,421,,0.0,0,,RPRPMLOLJHIFFCA47CC
中山區,建物,台北市中山區長春路100號八樓之13,1524.0,商,,,1020107,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0640626,39.87,1,0,1,有,無,有,11000,276,,0.0,0,,RPTPMLOLJHIFFCA67CC
中山區,建物,台北市中山區天祥路3號地下室,562.0,住,,,1011229,土地0建物1車位0,地下層,5,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0751201,167.84,2,1,1,有,無,無,20000,119,,0.0,0,,RPWPMLOLJHIFFCA97CC
中山區,建物,台北市中山區長春路283之4號,93.0,商,,,1020120,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,加強磚造,,88.42,0,0,0,無,無,無,50000,565,,0.0,0,,RPOQMLOLJHIFFCA27CC
中山區,建物,台北市中山區中山北路二段16巷21號,0.0,,,,1020201,土地0建物0車位0,見其他登記事項,5,店面(店鋪),住家用,鋼筋混凝土造,0610102,125.8,0,0,0,無,無,無,250000,1987,,0.0,0,,RPPQMLOLJHIFFCA37CC
內湖區,房地(土地+建物),台北市內湖區安泰街79巷4號5樓,38.36,其他,,,1020101,土地2建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690808,120.0,3,2,2,有,無,無,15000,125,,0.0,0,,RPUQMLOLJHIFFCA87CC
內湖區,建物,台北市內湖區成功路五段４５０巷２１弄４３號９樓,0.0,住,,,1020106,土地0建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880731,214.17,3,2,3,有,有,有,55000,257,坡道平面,32.79,0,,RPWRMLOLJHIFFCA18CC
松山區,建物,台北市松山區八德路四段91巷1之1號,0.0,住,,,1020103,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0751213,106.29,0,0,0,無,有,無,45000,423,,0.0,0,租金45000未稅，租賃稅10%外加，合計50000元,RPUNMLOLJHIFFDA67CC
信義區,建物,台北市信義區松隆路102號7樓之1,0.0,住,,,1020123,土地0建物1車位2,七層,19,辦公商業大樓,商業用,見其他登記事項,0801128,389.33,0,0,0,無,有,無,93750,241,坡道機械,0.0,0,,RPQPMLOLJHIFFDA47CC
南港區,建物,台北市南港區研究院路一段101巷8號4樓,0.0,住,,,1020108,土地0建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890601,130.81,3,1,2,有,有,無,26000,199,坡道機械,20.49,0,,RPSPMLOLJHIFFDA67CC
信義區,建物,台北市信義區基隆路二段91號7樓之2,0.0,商,,,1020113,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0831008,80.42,2,2,1,有,有,有,35000,435,,0.0,0,,RPXPMLOLJHIFFDA18CC
信義區,建物,台北市信義區信義路四段３９１號１１樓,0.0,商,,,1020108,土地0建物1車位0,十一層,12,辦公商業大樓,住家用,鋼筋混凝土造,,152.48,3,2,2,有,有,有,38000,249,,0.0,0,,RPRQMLOLJHIFFDA67CC
中正區,建物,台北市中正區重慶南路1段111號,0.0,商,,,1011227,土地0建物5車位0,全,5,透天厝,,鋼筋混凝土造,,1143.35,8,2,5,有,無,無,400000,350,,0.0,0,,RPQNMLOLJHIFFBA07CC
中正區,建物,台北市中正區重慶南路1段66之1號8樓,0.0,商,,,1011227,土地0建物1車位0,八層,11,辦公商業大樓,商業用,鋼筋混凝土造,0620309,649.87,11,1,0,有,有,有,200000,308,,0.0,0,,RPQOMLOLJHIFFBA17CC
中正區,建物,台北市中正區懷寧街78號3樓之1,0.0,商,,,1020118,土地0建物2車位0,三層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,,306.56,9,1,0,有,無,有,100000,326,,0.0,0,,RPTOMLOLJHIFFBA47CC
大同區,建物,台北市大同區敦煌路80巷2之1號9樓之1,0.0,住,,,1011230,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970516,162.44,4,2,2,有,有,有,53000,326,,0.0,0,,RPSNMLPLJHIFFBA37CC
松山區,建物,台北市松山區八德路三段186號10樓之10,0.0,住,,,1020123,土地0建物1車位0,十層,11,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,0950418,62.08,2,1,2,有,有,有,42180,679,,0.0,0,,RPOOMLPLJHIFFDA27CC
